permit_number,dba,canonical_name,street_address,canonical_address,latitude,longitude,inspection_date,facility_rating_status,violation_count,matched_place_id,match_score,place_id,name,address,rating,user_ratings_total,types,lat,lng,business_status
68105,GILBERTHS LATIN FUSION,gilberths latin fusion,2427 3RD ST,2427 3rd street,37.759248,-122.387931,2025-05-13,Pass,5.0,,,,,,,,,,,
76442,LONG BRIDGE PIZZA COMPANY,long bridge pizza company,2347 3RD ST,2347 3rd street,37.759473,-122.388291,2025-05-13,Pass,,ChIJX8bJu7l_j4ARy29utVyaOLM,77.91044776119404,ChIJX8bJu7l_j4ARy29utVyaOLM,Long Bridge Pizza Company,"2347 3rd St, San Francisco, CA 94107, United States",4.6,1139.0,"restaurant, food, point_of_interest, establishment",37.7594917,-122.3881833,OPERATIONAL
H0706732710,TAN TAN CORPORATION,tan tan corporation,638 BROADWAY ST,638 broadway street,37.79777776007,-122.40768070284,2025-05-12,Pass,1.0,,,,,,,,,,,
27098,THE CINCH SALOON,the cinch saloon,1723 POLK ST,1723 polk street,37.792773,-122.421267,2025-05-12,Pass,1.0,,,,,,,,,,,
06734422,CITIZENS BANK NA,citizens bank na,101 California St Ste 175,101 california street,37.793043,-122.398047,2025-05-12,Pass,1.0,,,,,,,,,,,
113003,SUBWAY,subway,388 MARKET ST STE 101,388 market street,37.792197,-122.3980875,2025-05-12,Pass,1.0,ChIJa-JlzmOAhYARg7IxyFUyiOE,76.79012345679013,ChIJa-JlzmOAhYARg7IxyFUyiOE,Subway,"388 Market St Store #102, San Francisco, CA 94111, United States",3.4,168.0,"meal_takeaway, restaurant, food, point_of_interest, establishment",37.7921934,-122.3981808,CLOSED_TEMPORARILY
118641,THE VILLAGE,the village,1550 CALIFORNIA ST,1550 california street,37.790964,-122.420124,2025-05-12,Pass,1.0,ChIJxfPUxJSAhYARg1jPZ8AMKQc,81.72839506172839,ChIJxfPUxJSAhYARg1jPZ8AMKQc,The Village,"1550 California St, San Francisco, CA 94109, United States",4.5,524.0,"restaurant, food, point_of_interest, establishment",37.7908358,-122.419946,OPERATIONAL
06743691,BINGO STREET COFFEE,bingo street coffee,225 BUSH STREET,225 bush street,37.790946,-122.40135,2025-05-12,Pass,,,,,,,,,,,,
65524,Royal Market,royal market,1401 BAKER ST,1401 baker street,37.784106,-122.4432585,2025-05-12,Pass,1.0,,,,,,,,,,,
T 65524,Royal Market,royal market,1401 BAKER ST,1401 baker street,37.784106,-122.4432585,2025-05-12,nan,1.0,,,,,,,,,,,
D5535,Rosa Parks Elementary School,rosa parks elementary school,1501 O'FARRELL ST,1501 o farrell street,37.783017,-122.4295155,2025-05-12,Pass,1.0,,,,,,,,,,,
86520,JU-NI,ju ni,1335 FULTON ST STE 101,1335 fulton street,37.776546,-122.438844,2025-05-12,Pass,,ChIJC97OyLGAhYAR4Y3wyxVMk8c,78.7012987012987,ChIJC97OyLGAhYAR4Y3wyxVMk8c,Ju-Ni,"1335 Fulton St STE 101, San Francisco, CA 94117, United States",4.7,492.0,"restaurant, food, point_of_interest, establishment",37.7765382,-122.4388301,OPERATIONAL
98115,THE BUTCHER SHOP BY NIKU,the butcher shop by niku,57 DIVISION ST,57 division street,37.769688,-122.403348,2025-05-12,Pass,,,,,,,,,,,,
06735058,Luke's Local Grocery,luke s local grocery,49 S Van Ness Ave 7th Floor,49 s van ness avenue 7th floor,37.774431,-122.418045,2025-05-12,Pass,,,,,,,,,,,,
FYF119031,JOYFUL KITCHEN,joyful kitchen,1919 OCEAN AVE,1919 ocean avenue,37.72536393822,-122.46266315583,2025-05-12,Conditional Pass,15.0,,,,,,,,,,,
D 1903,LOWELL HIGH SCHOOL,lowell high school,1101 EUCALYPTUS DR,1101 eucalyptus drive,37.730691,-122.4839295,2025-05-12,Pass,3.0,,,,,,,,,,,
06743793,METROPOLITAN COFFEE,metropolitan coffee,720 MARKET ST,720 market street,37.787454,-122.4040185,2025-05-12,Pass,1.0,ChIJz3x2x8mBhYARLWezcHMmSYI,79.1549295774648,ChIJz3x2x8mBhYARLWezcHMmSYI,Metropolitan Coffee,"720 Market St, San Francisco, CA 94102, United States",4.6,120.0,"bakery, cafe, restaurant, food, store, point_of_interest, establishment",37.787555,-122.4040807,OPERATIONAL
06743666,MASSAGE ENVY,massage envy,150 VAN NESS AVE STE B,150 van ness avenue,37.777077,-122.419377,2025-05-12,nan,,,,,,,,,,,,
27928,MARTUNI'S,martuni s,4 VALENCIA ST,4 valencia street,37.772307,-122.4226935,2025-05-12,Pass,8.0,,,,,,,,,,,
104061,Best Western Red Coach Inn,best western red coach inn,700 EDDY ST,700 eddy street,37.783332,-122.419503,2025-05-12,Pass,,,,,,,,,,,,
104306,SECRET GARDEN,secret garden,708 POLK ST,708 polk street,37.783395,-122.4190305,2025-05-12,Pass,,,,,,,,,,,,
31949,BRENDA'S FRENCH SOUL FOOD,brenda s french soul food,652 B POLK ST,652 b polk street,37.78266646767,-122.41907347791,2025-05-12,Pass,3.0,ChIJZ9s5SJeAhYARIX3Fxl6oj6c,77.3913043478261,ChIJZ9s5SJeAhYARIX3Fxl6oj6c,Brenda's French Soul Food,"652 Polk St, San Francisco, CA 94102, United States",4.5,6135.0,"restaurant, food, point_of_interest, establishment",37.7829132,-122.4188995,OPERATIONAL
99234,SON & GARDEN @ FARMHOUSE KITCHEN,son garden farmhouse kitchen,700 POLK ST,700 polk street,37.783395,-122.4190305,2025-05-12,Pass,,,,,,,,,,,,
06734133,"SFCEVICHE19, LLC",sfceviche19,2301 MISSION ST UNIT B,2301 mission street,37.760094,-122.418819,2025-05-12,Pass,3.0,,,,,,,,,,,
101189,MISSION CURRY HOUSE,mission curry house,2434 MISSION ST,2434 mission street,37.75797,-122.4193005,2025-05-12,Pass,7.0,ChIJ9T5zZKJ_j4ARf4ScrbHxOws,80.26666666666667,ChIJ9T5zZKJ_j4ARf4ScrbHxOws,Mission Curry House,"2434 Mission St, San Francisco, CA 94110, United States",4.4,322.0,"restaurant, food, point_of_interest, establishment",37.757994,-122.4193144,OPERATIONAL
06734497,REGALITO EL MIL AMORES,regalito el mil amores,3481 18TH ST,3481 18th street,37.761534,-122.4211095,2025-05-12,Pass,,ChIJvQVdBH5_j4ARmJi38CCyPIo,78.55072463768116,ChIJvQVdBH5_j4ARmJi38CCyPIo,Regalito El Mil Amores,"3481 18th St, San Francisco, CA 94110, United States",4.8,56.0,"restaurant, food, point_of_interest, establishment",37.7615784,-122.4211318,OPERATIONAL
06744075,Plan Check Team,plan check team,49 S Van Ness Ave 7th Floor,49 s van ness avenue 7th floor,37.774431,-122.418045,2025-05-12,Pass,12.0,,,,,,,,,,,
118187,ENTER THE CAFE,enter the,1401 POWELL ST,1401 powell street,37.797579,-122.4105435,2025-05-12,Pass,,,,,,,,,,,,
67394,Discount Cigarettes & Cigars,discount cigarettes cigars,626 KEARNY ST,626 kearny street,37.793934,-122.4044775,2025-05-12,nan,,,,,,,,,,,,
67394,Discount Cigarettes & Cigars,discount cigarettes cigars,626 KEARNY ST,626 kearny street,37.793934,-122.4044775,2025-05-12,Pass,,,,,,,,,,,,
T01426,David's Food Store,david s food store,612 KEARNY ST,612 kearny street,37.793808,-122.4044685,2025-05-12,nan,,,,,,,,,,,,
105364,301 BATTERY LLC,301 battery,301 BATTERY ST FL 2ND,301 battery street,37.794294,-122.4007965,2025-05-12,Pass,,,,,,,,,,,,
H0306732737,23RD & MISSION PRODUCE,23rd mission produce,2700 MISSION ST,2700 mission street,37.753614,-122.4188955,2025-05-12,Pass,4.0,,,,,,,,,,,
33883,CHARLIES CAFE,charlies,3202 FOLSOM ST,3202 folsom street,37.747098,-122.4137655,2025-05-12,Pass,3.0,,,,,,,,,,,
67749,HARVEST HILLS MARKET,harvest hills market,3216 FOLSOM ST,3216 folsom street,37.746711,-122.4138195,2025-05-12,Pass,2.0,,,,,,,,,,,
T 67749,HARVEST HILLS MARKET,harvest hills market,3216 FOLSOM ST,3216 folsom street,37.746711,-122.4138195,2025-05-12,Pass,,,,,,,,,,,,
70045,JOHNNY DOUGHNUTS,johnny doughnuts,1617 4TH ST,1617 4th street,37.76851234415,-122.39094102022,2025-05-09,nan,2.0,,,,,,,,,,,
06743965,IKU SUSHI,iku sushi,100 MONTGOMERY ST STE 120,100 montgomery street,37.799424,-122.460138,2025-05-09,Pass,,,,,,,,,,,,
117282,PER DIEM,per diem,564 MARKET ST STE 140,564 market street,37.789884,-122.4012015,2025-05-09,Pass,1.0,,,,,,,,,,,
77760,PLENTEA INC,plentea,341 KEARNY ST,341 kearny street,37.791324,-122.404365,2025-05-09,Pass,2.0,,,,,,,,,,,
86133,JAMBA JUICE,jamba juice,152 KEARNEY ST,152 kearney street,37.78954326103,-122.40376287679,2025-05-09,Pass,1.0,,,,,,,,,,,
FYF120447,CHICKEN G'S,chicken g s,346 KEARNY ST,346 kearny street,37.791522,-122.4039735,2025-05-09,Pass,1.0,,,,,,,,,,,
H2506732712,DE AFGHANAN KABOB HOUSE,de afghanan kabob house,321 KEARNY ST,321 kearny street,37.791072,-122.4043245,2025-05-09,Pass,1.0,,,,,,,,,,,
51684,ESCAPE FROM NEW YORK PIZZA II,escape from new york pizza ii,1737 HAIGHT ST,1737 haight street,37.769211,-122.451219,2025-05-09,Pass,,,,,,,,,,,,
62209,GOLD CANE COCKTAIL LOUNGE INC,gold cane cocktail lounge,1569 HAIGHT ST,1569 haight street,37.769598,-122.4479655,2025-05-09,Pass,4.0,,,,,,,,,,,
94671,HAIGHT & COLE LIQUOR,haight cole liquor,1699 HAIGHT ST,1699 haight street,37.769373,-122.4504045,2025-05-09,Pass,,,,,,,,,,,,
T-094698,Haight and Cole Liquor,haight and cole liquor,1699 HAIGHT ST,1699 haight street,37.769373,-122.4504045,2025-05-09,nan,,,,,,,,,,,,
115380,HONGKONG 0410 SF LLC,hongkong 0410 sf,3995 ALEMANY BLVD STE 3001,3995 alemany boulevard,37.710432,-122.467653,2025-05-09,Pass,1.0,,,,,,,,,,,
115382,DAEHO,daeho,3995 ALEMANY BLVD,3995 alemany boulevard,37.710432,-122.467653,2025-05-09,Pass,7.0,,,,,,,,,,,
D 1404,LAKESHORE ELEMENTARY SCHOOL,lakeshore elementary school,220 MIDDLEFIELD DR,220 middlefield drive,37.730574,-122.4858285,2025-05-09,Pass,4.0,,,,,,,,,,,
84615,SUPER PAN,super pan,5344 GEARY BLVD,5344 geary boulevard,37.780695,-122.4770085,2025-05-09,Pass,,,,,,,,,,,,
67093,KATHERINE DELMAR BURKE SCHOOL,katherine delmar burke school,7070 CALIFORNIA ST,7070 california street,37.784286,-122.493339,2025-05-09,Pass,6.0,,,,,,,,,,,
06735335,BAO BAO DUMPLING,bao bao dumpling,5145 GEARY BLVD,5145 geary boulevard,37.780272,-122.474799,2025-05-09,Pass,6.0,,,,,,,,,,,
110792,OCEAN INDIAN CUISINE,ocean indian cuisine,6127 GEARY BLVD,6127 geary boulevard,37.779759,-122.485239,2025-05-09,Pass,3.0,ChIJazJ6XA-HhYARjMiqMLA2LxM,78.88888888888889,ChIJazJ6XA-HhYARjMiqMLA2LxM,Ocean Indian Cuisine,"6127 Geary Blvd, San Francisco, CA 94121, United States",4.5,602.0,"restaurant, food, point_of_interest, establishment",37.7798278,-122.4852174,OPERATIONAL
06735337,1010 MARKET LLC,1010 market,1010 MARKET ST,1010 market street,37.782045,-122.4110025,2025-05-09,Pass,,,,,,,,,,,,
06735337,1010 MARKET LLC,1010 market,1010 MARKET ST,1010 market street,37.782045,-122.4110025,2025-05-09,Pass,,,,,,,,,,,,
88159,HOLE IN THE WALL COFFEE,hole in the wall coffee,524 UNION ST,524 union street,37.800864,-122.4081405,2025-05-09,Closure,5.0,,,,,,,,,,,
68289,WALGREEN CO,walgreen co,1344 STOCKTON ST,1344 stockton street,37.798254,-122.408397,2025-05-09,Pass,1.0,,,,,,,,,,,
62550,ANZU RESTAURANT,anzu,222 MASON ST,222 mason street,37.785699,-122.409288,2025-05-09,Pass,,,,,,,,,,,,
62551,DATAM SF LLC,datam sf,222 MASON ST,222 mason street,37.785699,-122.409288,2025-05-09,Pass,2.0,,,,,,,,,,,
86995,JW MARRIOTT SAN FRANCISCO UNION SQUARE,jw marriott san francisco union square,500 POST ST,500 post street,37.788147,-122.410458,2025-05-09,Pass,2.0,,,,,,,,,,,
94578,LAPISARA EATERY,lapisara eatery,698 POST ST,698 post street,37.787868,-122.4132165,2025-05-09,Pass,1.0,ChIJn3Nz-5GAhYAR4g8euEazEYg,77.91044776119404,ChIJn3Nz-5GAhYAR4g8euEazEYg,Lapisara Eatery,"698 Post St, San Francisco, CA 94109, United States",4.7,1831.0,"restaurant, food, point_of_interest, establishment",37.7877948,-122.4132553,OPERATIONAL
98063,ABE'S PIZZA,abe s pizza,940 MARKET ST,940 market street,37.783773,-122.408838,2025-05-09,Pass,1.0,,,,,,,,,,,
81643,OASIS,oasis,298 11TH ST,298 11th street,37.771893,-122.4144,2025-05-09,Pass,6.0,,,,,,,,,,,
97297,BITEUNITE OF USA LLC,biteunite of usa,600 S VAN NESS AVE 2,600 s van ness avenue 2,37.76348524777,-122.41737271022,2025-05-09,Pass,6.0,,,,,,,,,,,
06733426,CASA BORINQUENA (Kiosk 4),casa borinquena,945 MARKET ST,945 market street,37.782891,-122.4087885,2025-05-09,Pass,,ChIJB-A7YOd_hYARIpzRQXXDEGc,71.4087382605145,ChIJB-A7YOd_hYARIpzRQXXDEGc,Casa Borinque̱a,"945 Market St stall 4, San Francisco, CA 94103, United States",4.8,199.0,"restaurant, food, point_of_interest, establishment",37.7830482,-122.4086321,OPERATIONAL
06733427,LA VENGANZA (Kiosk 2),la venganza,945 MARKET ST,945 market street,37.782891,-122.4087885,2025-05-09,Pass,,,,,,,,,,,,
06743865,ANTHROPIC PBC,anthropic pbc,500 HOWARD ST,500 howard street,37.788435,-122.3967015,2025-05-09,Pass,,,,,,,,,,,,
06743632,So Cool Bar,so cool bar,49 S Van Ness Ave 7th Floor,49 s van ness avenue 7th floor,37.774431,-122.418045,2025-05-09,Pass,,,,,,,,,,,,
81161,BRASA BROS,brasa bros,1001 S VAN NESS AVE,1001 s van ness avenue,37.757043,-122.4164385,2025-05-09,Pass,,,,,,,,,,,,
106291,TOY BOAT BY JANE,toy boat by jane,401 CLEMENT STREET,401 clement street,37.782747,-122.4635265,2025-05-09,Pass,,ChIJ6TT_-TuHhYARYnxWYzdyHik,79.72602739726028,ChIJ6TT_-TuHhYARYnxWYzdyHik,Toy Boat by Jane,"401 Clement St, San Francisco, CA 94118, United States",4.6,402.0,"bakery, store, restaurant, food, point_of_interest, establishment",37.782882,-122.4635274,OPERATIONAL
06744020,MIXT,mixt,1210 9TH AVE,1210 9th avenue,37.765629,-122.466276,2025-05-09,Pass,,,,,,,,,,,,
06744020,MIXT,mixt,1210 9TH AVE,1210 9th avenue,37.765629,-122.466276,2025-05-09,Pass,,,,,,,,,,,,
06744020,MIXT,mixt,1210 9TH AVE,1210 9th avenue,37.765629,-122.466276,2025-05-09,Pass,,,,,,,,,,,,
06734811,LION KITCHEN,lion kitchen,2407 JUDAH ST,2407 judah street,37.761084,-122.4879345,2025-05-09,Pass,,,,,,,,,,,,
06734391,BREADBELLY B12,breadbelly b12,1070 MARYLAND ST STE 122,1070 maryland street,37.758753,-122.383863,2025-05-09,Pass,,,,,,,,,,,,
H2506732532,GALLARDOS RESTAURANT INC,gallardos restaurant,3248 18TH STREET,3248 18th street,37.762236,-122.4159705,2025-05-09,Pass,,,,,,,,,,,,
H2506732532,GALLARDOS RESTAURANT INC,gallardos restaurant,3248 18TH STREET,3248 18th street,37.762236,-122.4159705,2025-05-09,Pass,7.0,,,,,,,,,,,
06744061,Mission Groceteria,mission groceteria,2950 23RD ST,2950 23rd street,37.754478,-122.4112995,2025-05-09,Pass,,,,,,,,,,,,
111328,HAPPY LEMON,happy lemon,425 MISSION ST STE 105,425 mission street,37.789749,-122.3963145,2025-05-09,Pass,3.0,,,,,,,,,,,
115556,BAREBOTTLE BREWING CO,barebottle brewing co,425 MISSION ST STE P-02,425 mission street p 02,37.789749,-122.3963145,2025-05-09,Pass,4.0,,,,,,,,,,,
50114,CARAMBA,caramba,78 2ND ST,78 2nd street,37.788183,-122.400396,2025-05-09,Pass,,,,,,,,,,,,
97721,BLUE BOTTLE COFFEE,blue bottle coffee,168 2ND STREET ST,168 2nd street street,37.78575766985,-122.46030342629,2025-05-09,Pass,2.0,,,,,,,,,,,
06735058,Luke's Local Grocery,luke s local grocery,49 S Van Ness Ave 7th Floor,49 s van ness avenue 7th floor,37.774431,-122.418045,2025-05-09,Pass,,,,,,,,,,,,
06733107,ZENTAROU SUSHI AND SAKE BAR,zentarou sushi and sake bar,1380 9TH AVE,1380 9th avenue,37.762614,-122.4658935,2025-05-09,Pass,3.0,ChIJSf9KlMiHhYARjdG-GjPd-OE,77.91044776119404,ChIJSf9KlMiHhYARjdG-GjPd-OE,Zentarou Sushi and Sake Bar,"1380 9th Ave, San Francisco, CA 94122, United States",4.9,180.0,"restaurant, food, point_of_interest, establishment",37.7626072,-122.4660839,OPERATIONAL
06733355,SWEET GLORY,sweet glory,1336 9TH AVE,1336 9th avenue,37.76337,-122.4659475,2025-05-09,Pass,,,,,,,,,,,,
06734650,JIAN BAO,jian bao,1523-1525 IRVING ST,1523 1525 irving street,37.7628020047,-122.47469499823,2025-05-09,Pass,,,,,,,,,,,,
84035,Precita Market,precita market,35 PRECITA AVE,35 precita avenue,37.746846,-122.418324,2025-05-09,Pass,,,,,,,,,,,,
T84044,Precita Market,precita market,35 PRECITA AVE,35 precita avenue,37.746846,-122.418324,2025-05-09,Pass,,,,,,,,,,,,
06734780,TEA REX,tea rex,3438 MISSION ST,3438 mission street,37.741671,-122.4227385,2025-05-09,Pass,1.0,,,,,,,,,,,
BAE112326,Haight Ashbury Tattoo And Piercing,haight ashbury tattoo and piercing,1701 HAIGHT ST,1701 haight street,37.769265,-122.45094,2025-05-09,nan,6.0,,,,,,,,,,,
86629,KINGDOM OF DUMPLING HOMEMADE,kingdom of dumpling homemade,2048 TARAVAL ST,2048 taraval street,37.742751,-122.4883125,2025-05-09,Pass,2.0,,,,,,,,,,,
FYF110646,Day Moon LLC,day moon,3928 IRVING ST,3928 irving street,37.762803,-122.500152,2025-05-09,Pass,1.0,ChIJKbCa-quHhYARgO4Qx0_OcqQ,79.72602739726028,ChIJKbCa-quHhYARgO4Qx0_OcqQ,Day Moon,"3928 Irving St, San Francisco, CA 94122, United States",4.7,131.0,"bakery, store, food, point_of_interest, establishment",37.7626773,-122.5001608,OPERATIONAL
15007,OTHER AVENUES FOOD STORE,other avenues food store,3930 JUDAH ST,3930 judah street,37.760751,-122.5043505,2025-05-09,Pass,,,,,,,,,,,,
89,PACIFIC UNION CLUB,pacific union club,1000 CALIFORNIA ST,1000 california street,37.792269,-122.411412,2025-05-08,Pass,2.0,,,,,,,,,,,
95673,HUMMUS HEAVEN,hummus heaven,84 BARTLETT ST,84 bartlett street,37.75566411463,-122.41993440708,2025-05-08,Pass,,,,,,,,,,,,
96558,MISSION COMMUNITY MARKET,mission community market,84 BARTLETT ST,84 bartlett street,37.75566411463,-122.41993440708,2025-05-08,Pass,,,,,,,,,,,,
96558,MISSION COMMUNITY MARKET,mission community market,84 BARTLETT ST,84 bartlett street,37.75566411463,-122.41993440708,2025-05-08,Pass,1.0,,,,,,,,,,,
96558,MISSION COMMUNITY MARKET,mission community market,84 BARTLETT ST,84 bartlett street,37.75566411463,-122.41993440708,2025-05-08,Pass,,,,,,,,,,,,
96558,MISSION COMMUNITY MARKET,mission community market,84 BARTLETT ST,84 bartlett street,37.75566411463,-122.41993440708,2025-05-08,Pass,1.0,,,,,,,,,,,
99720,ROTI,roti,85 BARTLETT,85 bartlett,37.75566394336,-122.41986594677,2025-05-08,Pass,1.0,,,,,,,,,,,
A102089,DELIGHTFUL FOODS,delightful foods,84 BARTLETT ST,84 bartlett street,37.75566411463,-122.41993440708,2025-05-08,Pass,,,,,,,,,,,,
89724,NUCHA,nucha,84 BARLETT ST,84 barlett street,37.75566411463,-122.41993440708,2025-05-08,Pass,,,,,,,,,,,,
06743918,BEST BOY ELECTRIC,best boy electric,1746 Post ST,1746 post street,37.785762,-122.430609,2025-05-08,Pass,,,,,,,,,,,,
06744158,CHAFOLIO,chafolio,2416 FULTON ST UNIT 2,2416 fulton street,37.774737,-122.456745,2025-05-08,Pass,,,,,,,,,,,,
06733679,MINI POTSTICKERS,mini potstickers,1639 POLK ST,1639 polk street,37.792071,-122.421267,2025-05-08,Pass,1.0,,,,,,,,,,,
111715,KURA REVOLVING SUSHI BAR,kura revolving sushi bar,3251 20TH AVE STE 220,3251 20th avenue,37.728477,-122.4768375,2025-05-08,Pass,3.0,,,,,,,,,,,
119030,THE CELLAR,the cellar,170 OFARRELL ST BLDG BAS,170 ofarrell street bldg bas,37.7870019841,-122.40718698241,2025-05-08,Pass,,,,,,,,,,,,
677,TOWN AND COUNTRY CLUB,town and country club,218 STOCKTON ST,218 stockton street,37.787904,-122.4065295,2025-05-08,Pass,,,,,,,,,,,,
06744009,ONSEN,onsen,466 EDDY ST,466 eddy street,37.783872,-122.4154035,2025-05-08,nan,,,,,,,,,,,,
06744009,ONSEN,onsen,466 EDDY ST,466 eddy street,37.783872,-122.4154035,2025-05-08,nan,,,,,,,,,,,,
29854,SERVICE SYSTEMS ASSOCIATES INC,service systems associates,1 ZOO RD,1 zoo road,37.732914,-122.5032525,2025-05-08,Pass,,,,,,,,,,,,
29854,SERVICE SYSTEMS ASSOCIATES INC,service systems associates,1 ZOO RD,1 zoo road,37.732914,-122.5032525,2025-05-08,nan,,,,,,,,,,,,
54416,SERVICE SYSTEMS ASSOCIATES INC,service systems associates,1 ZOO RD,1 zoo road,37.732914,-122.5032525,2025-05-08,Pass,,,,,,,,,,,,
54416,SERVICE SYSTEMS ASSOCIATES INC,service systems associates,1 ZOO RD,1 zoo road,37.732914,-122.5032525,2025-05-08,nan,,,,,,,,,,,,
31275,HIGHDIVE,highdive,PIER 28 1/2,pier 28 1 2,37.78716471905,-122.46047182223,2025-05-08,Pass,2.0,,,,,,,,,,,
31230,WHOLE FOODS MARKET,whole foods market,399 4TH ST,399 4th street,37.781091,-122.3997975,2025-05-08,Pass,,,,,,,,,,,,
91565,RED'S JAVA HOUSE INC,red s java house,30 PIER,30 pier,37.78720801128,-122.38731600455,2025-05-08,Pass,1.0,ChIJRdtRynaAhYARagrKDgRYYHM,65.79710144927536,ChIJRdtRynaAhYARagrKDgRYYHM,Red's Java House,"pier 30 The Embarcadero S, San Francisco, CA 94105, United States",4.4,1175.0,"cafe, restaurant, food, point_of_interest, establishment",37.7871901,-122.3874207,OPERATIONAL
06743682,SF FARMERS MARKET,sf farmers market,4929 MISSION ST,4929 mission street,37.719414,-122.4384705,2025-05-08,nan,,,,,,,,,,,,
81508,MO'Z CAFE INC,mo z cafe,36 5TH ST,36 5th street,37.783386,-122.4075285,2025-05-08,Pass,3.0,,,,,,,,,,,
06743783,JINMI BBQ & TOFU,jinmi bbq tofu,366 GOLDEN GATE AVE,366 golden gate avenue,37.781775,-122.416866,2025-05-08,Pass,2.0,,,,,,,,,,,
120148,GOLDEN ERA VEGAN RESTAURANT,golden era vegan,395 GOLDEN GATE AVE,395 golden gate avenue,37.781226,-122.4166635,2025-05-08,Pass,4.0,ChIJ73guiQ73MhURXUofBQbpcAo,67.88224121557455,ChIJ73guiQ73MhURXUofBQbpcAo,Golden Era,"395 Golden Gate Ave, San Francisco, CA 94102, United States",4.6,835.0,"restaurant, food, point_of_interest, establishment",37.7813994,-122.4167804,OPERATIONAL
91276,A MANO,a mano,450 HAYES ST,450 hayes street,37.7768139024,-122.423776616,2025-05-08,Pass,3.0,ChIJjfhunpiAhYARL76pNCCCFvg,78.55072463768116,ChIJjfhunpiAhYARL76pNCCCFvg,a Mano,"450 Hayes St, San Francisco, CA 94102, United States",4.4,2205.0,"restaurant, bar, food, point_of_interest, establishment",37.7768993,-122.4240297,OPERATIONAL
97200,DOPPIO ZERO,doppio zero,395 HAYES ST,395 hayes street,37.776816,-122.4226845,2025-05-08,Pass,4.0,,,,,,,,,,,
30799,PIER 23 CAFE INC,pier 23 cafe,"23 PIER, EMBARCADERO",23 pier embarcadero,37.80369701693,-122.39960697591,2025-05-08,Pass,10.0,,,,,,,,,,,
118419,CANTOO LATIN ASIAN ROTISSERIE,cantoo latin asian rotisserie,572 OFARRELL ST,572 ofarrell street,37.785816,-122.414139,2025-05-08,Pass,6.0,ChIJZ7sxzc2BhYARThtWFAogDXs,80.0,ChIJZ7sxzc2BhYARThtWFAogDXs,Cantoo Latin Asian Rotisserie,"572 O'Farrell St, San Francisco, CA 94102, United States",4.7,469.0,"restaurant, food, point_of_interest, establishment",37.7858328,-122.4141612,OPERATIONAL
FYF119914,JASPER'S CORNER TAP AND KITCHEN,jasper s corner tap and kitchen,401 TAYLOR ST,401 taylor street,37.786167,-122.4117,2025-05-08,Pass,3.0,ChIJsYeEyY-AhYARFukSYv7t_3Q,79.1549295774648,ChIJsYeEyY-AhYARFukSYv7t_3Q,Jasper's Corner Tap and Kitchen,"401 Taylor St, San Francisco, CA 94102, United States",3.8,859.0,"night_club, bar, restaurant, food, point_of_interest, establishment",37.7861185,-122.4115102,OPERATIONAL
H2606732735,PASHA MEDITERRANEAN,pasha mediterranean,673 GEARY ST,673 geary street,37.786374,-122.4143325,2025-05-08,Pass,1.0,,,,,,,,,,,
115297,AZALINA'S,azalina s,499 ELLIS ST,499 ellis street,37.784511,-122.4141435,2025-05-08,Pass,1.0,,,,,,,,,,,
110454,ORA,ora,1519 POLK ST,1519 polk street,37.790784,-122.420889,2025-05-08,Pass,6.0,,,,,,,,,,,
63253,KOZY KAR,kozy kar,1548 POLK ST,1548 polk street,37.79136,-122.4205965,2025-05-08,Pass,6.0,,,,,,,,,,,
20936,SAFEWAY INC #667,safeway inc 667,5290 DIAMOND HEIGHTS BLVD,5290 diamond heights boulevard,37.74375,-122.439186,2025-05-08,Pass,1.0,,,,,,,,,,,
T02055,SAFEWAY INC #667,safeway inc 667,5290 DIAMOND HEIGHTS BLVD,5290 diamond heights boulevard,37.74375,-122.439186,2025-05-08,nan,1.0,,,,,,,,,,,
