feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,label
0.0,37.730307,-122.448801,,,,0.5,0
0.0,37.730307,-122.448801,0.0,0.0,345.0,0.5,0
0.0,37.730307,-122.448801,0.0,0.0,183.0,0.5,0
0.0,37.730307,-122.448801,0.0,0.0,153.0,0.5,0
2.0,37.730448,-122.4487485,0.0,0.0,377.0,0.5,0
1.0,37.730448,-122.4487485,0.6666666666666666,0.0,232.0,0.5,0
3.0,37.730448,-122.4487485,1.0,0.0,111.0,0.5,0
0.0,,,,,,,0
0.0,37.763383,-122.48075,,,,3.0,0
0.0,37.763383,-122.48075,0.0,0.0,379.0,3.0,0
0.0,37.763383,-122.48075,0.0,0.0,398.0,3.0,0
0.0,37.763383,-122.48075,0.0,0.0,26.0,3.0,0
6.0,37.763163,-122.480766,0.0,0.0,653.0,3.0,0
0.0,37.763163,-122.480766,2.0,0.0,119.0,3.0,0
2.0,37.771965,-122.433552,,,,,0
0.0,37.758941,-122.48591,,,,0.0,0
0.0,37.758941,-122.48591,0.0,0.0,324.0,0.0,0
0.0,37.758941,-122.48591,0.0,0.0,334.0,0.0,0
0.0,37.761939,-122.4659565,0.0,0.0,836.0,0.0,0
0.0,37.761939,-122.4659565,0.0,0.0,7.0,0.0,0
0.0,37.763505,-122.4729495,,,,,0
0.0,,,,,,1.5,0
0.0,,,0.0,0.0,260.0,1.5,0
0.0,,,0.0,0.0,8.0,1.5,0
0.0,,,0.0,0.0,307.0,1.5,0
0.0,,,0.0,0.0,20.0,1.5,0
4.0,37.760994,-122.49882,0.0,0.0,190.0,1.5,0
2.0,37.760994,-122.49882,1.3333333333333333,0.0,12.0,1.5,0
7.0,37.760994,-122.49882,2.0,0.0,421.0,1.5,0
2.0,37.760994,-122.49882,4.333333333333333,0.0,8.0,1.5,0
0.0,37.763829,-122.475303,,,,-3.5,0
11.0,37.763829,-122.475303,0.0,0.0,235.0,-3.5,0
7.0,37.763829,-122.475303,5.5,0.0,49.0,-3.5,0
0.0,37.763829,-122.475303,6.0,0.0,57.0,-3.5,0
0.0,37.763829,-122.475303,6.0,0.0,1.0,-3.5,0
0.0,37.763829,-122.475303,2.333333333333333,0.0,6.0,-3.5,0
3.0,37.764279,-122.4649845,,,,0.5,0
0.0,37.764279,-122.4649845,3.0,0.0,9.0,0.5,0
0.0,37.764279,-122.4649845,1.5,0.0,13.0,0.5,0
1.0,37.764279,-122.4649845,1.0,0.0,399.0,0.5,0
0.0,37.764279,-122.4649845,0.3333333333333333,0.0,8.0,0.5,0
1.0,37.74982335847,-122.49548950472,,,,-2.5,0
5.0,37.74982335847,-122.49548950472,1.0,0.0,0.0,-2.5,1
0.0,37.74982335847,-122.49548950472,3.0,0.5,350.0,-2.5,0
0.0,37.74982335847,-122.49548950472,2.0,0.3333333333333333,6.0,-2.5,0
0.0,37.74982335847,-122.49548950472,1.6666666666666667,0.3333333333333333,1.0,-2.5,0
2.0,37.753731,-122.482395,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,364.0,0.0,0
0.0,,,0.0,0.0,14.0,0.0,0
0.0,,,0.0,0.0,7.0,0.0,0
0.0,,,0.0,0.0,239.0,0.0,0
0.0,,,0.0,0.0,7.0,0.0,0
0.0,,,0.0,0.0,36.0,0.0,0
0.0,,,0.0,0.0,267.0,0.0,0
3.0,37.726596,-122.3656245,,,,,0
0.0,37.755648,-122.504202,,,,,0
0.0,37.738334,-122.497977,,,,0.0,0
0.0,37.738334,-122.497977,0.0,0.0,385.0,0.0,0
0.0,37.738334,-122.497977,0.0,0.0,466.0,0.0,0
0.0,,,,,,0.0,1
0.0,,,0.0,1.0,14.0,0.0,0
0.0,,,0.0,0.5,8.0,0.0,0
0.0,,,0.0,0.3333333333333333,11.0,0.0,0
0.0,,,0.0,0.0,331.0,0.0,0
0.0,,,0.0,0.0,15.0,0.0,1
0.0,,,0.0,0.3333333333333333,3.0,0.0,0
1.0,37.760886,-122.490027,,,,,0
1.0,37.760886,-122.490027,1.0,0.0,420.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,373.0,0.0,0
0.0,,,0.0,0.0,98.0,0.0,0
5.0,37.765026,-122.4660645,,,,,0
0.0,37.765026,-122.4660645,5.0,0.0,5.0,,0
0.0,37.738333,-122.49728,,,,0.0,0
0.0,37.738333,-122.49728,0.0,0.0,440.0,0.0,0
0.0,37.738333,-122.49728,0.0,0.0,349.0,0.0,1
0.0,37.738333,-122.49728,0.0,0.3333333333333333,237.0,0.0,1
0.0,37.738116,-122.4972855,0.0,0.6666666666666666,478.0,0.0,0
0.0,37.76056,-122.504027,,,,0.0,0
0.0,37.76056,-122.504027,0.0,0.0,419.0,0.0,0
0.0,37.76056,-122.504027,0.0,0.0,366.0,0.0,0
1.0,37.760688,-122.5040985,0.0,0.0,433.0,0.0,0
0.0,,,,,,,0
3.0,37.795977,-122.409765,,,,,0
0.0,37.795977,-122.409765,3.0,0.0,17.0,,0
1.0,37.770561,-122.4439695,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,428.0,0.0,0
0.0,,,0.0,0.0,8.0,0.0,0
0.0,,,0.0,0.0,131.0,0.0,0
0.0,,,0.0,0.0,3.0,0.0,1
0.0,,,0.0,0.3333333333333333,20.0,0.0,0
0.0,,,0.0,0.3333333333333333,1.0,0.0,0
0.0,,,0.0,0.3333333333333333,201.0,0.0,1
0.0,,,0.0,0.3333333333333333,6.0,0.0,0
6.0,37.72803089138,-122.40380654116,,,,,0
0.0,37.72803089138,-122.40380654116,6.0,0.0,7.0,,0
0.0,37.769607,-122.4511875,,,,,0
0.0,37.769607,-122.4511875,,,,,0
0.0,37.787998,-122.420117,,,,0.0,0
0.0,37.787998,-122.420117,0.0,0.0,12.0,0.0,0
0.0,37.787998,-122.420117,0.0,0.0,240.0,0.0,0
0.0,37.787998,-122.420117,0.0,0.0,22.0,0.0,0
0.0,37.787998,-122.420117,0.0,0.0,171.0,0.0,0
0.0,37.787998,-122.420117,0.0,0.0,14.0,0.0,0
0.0,37.787998,-122.420117,0.0,0.0,280.0,0.0,0
0.0,37.787998,-122.420117,0.0,0.0,8.0,0.0,0
0.0,37.787998,-122.420117,0.0,0.0,176.0,0.0,0
10.0,37.784808,-122.417559,,,,,0
2.0,37.800243,-122.439825,,,,1.5,0
1.0,37.800243,-122.439825,2.0,0.0,119.0,1.5,0
0.0,37.800243,-122.439825,1.5,0.0,162.0,1.5,0
4.0,37.800243,-122.439825,1.0,0.0,0.0,1.5,1
0.0,37.800243,-122.439825,1.6666666666666667,0.3333333333333333,8.0,1.5,0
0.0,37.763884,-122.433688,,,,0.0,0
0.0,37.763884,-122.433688,0.0,0.0,11.0,0.0,0
0.0,37.763884,-122.433688,0.0,0.0,630.0,0.0,0
0.0,37.763884,-122.433688,0.0,0.0,2.0,0.0,0
0.0,37.763884,-122.433688,0.0,0.0,77.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,244.0,0.0,0
0.0,,,0.0,0.0,14.0,0.0,0
0.0,,,0.0,0.0,218.0,0.0,0
0.0,37.786419,-122.4502335,0.0,0.0,238.0,0.0,0
0.0,37.786419,-122.4502335,0.0,0.0,7.0,0.0,0
0.0,37.786419,-122.4502335,0.0,0.0,330.0,0.0,0
0.0,37.787097,-122.404122,,,,0.0,0
0.0,37.787097,-122.404122,0.0,0.0,202.0,0.0,0
0.0,37.787097,-122.404122,0.0,0.0,257.0,0.0,0
2.0,37.78686,-122.4039195,0.0,0.0,476.0,0.0,0
3.0,37.763847,-122.4659205,,,,-0.5,0
1.0,37.763847,-122.4659205,3.0,0.0,18.0,-0.5,0
0.0,37.763847,-122.4659205,2.0,0.0,16.0,-0.5,0
0.0,37.763847,-122.4659205,1.3333333333333333,0.0,7.0,-0.5,0
0.0,37.763847,-122.4659205,0.3333333333333333,0.0,15.0,-0.5,0
3.0,37.784781,-122.403573,,,,,0
0.0,37.784781,-122.403573,3.0,0.0,7.0,,0
0.0,37.784758,-122.403837,,,,0.0,0
0.0,37.784758,-122.403837,0.0,0.0,402.0,0.0,0
0.0,37.784758,-122.403837,0.0,0.0,195.0,0.0,0
0.0,37.784758,-122.403837,0.0,0.0,22.0,0.0,0
0.0,37.784758,-122.403837,0.0,0.0,138.0,0.0,0
0.0,37.784758,-122.403837,0.0,0.0,9.0,0.0,0
0.0,37.77813,-122.391855,,,,,0
1.0,37.77813,-122.391855,0.0,0.0,370.0,,0
0.0,37.800344,-122.439697,,,,0.0,0
0.0,37.800344,-122.439697,0.0,0.0,9.0,0.0,0
0.0,37.800344,-122.439697,0.0,0.0,613.0,0.0,1
0.0,37.800344,-122.439697,0.0,0.3333333333333333,17.0,0.0,0
4.0,37.764,-122.4338085,,,,1.0,0
5.0,37.764,-122.4338085,4.0,0.0,162.0,1.0,0
0.0,37.764,-122.4338085,4.5,0.0,26.0,1.0,0
0.0,,,,,,0.5,0
0.0,,,0.0,0.0,517.0,0.5,0
0.0,,,0.0,0.0,21.0,0.5,0
0.0,,,0.0,0.0,358.0,0.5,0
1.0,37.792917,-122.394069,0.0,0.0,859.0,0.5,0
1.0,37.792917,-122.394069,0.3333333333333333,0.0,14.0,0.5,1
0.0,,,,,,,0
2.0,37.790991,-122.403861,0.0,0.0,476.0,,0
0.0,37.786568,-122.429754,,,,1.0,0
0.0,37.786568,-122.429754,0.0,0.0,422.0,1.0,0
0.0,37.786568,-122.429754,0.0,0.0,258.0,1.0,0
0.0,37.786568,-122.429754,0.0,0.0,188.0,1.0,0
4.0,37.786743,-122.4297945,0.0,0.0,203.0,1.0,0
2.0,37.786743,-122.4297945,1.3333333333333333,0.0,2.0,1.0,0
3.0,37.786743,-122.4297945,2.0,0.0,209.0,1.0,0
0.0,,,,,,5.0,0
0.0,,,0.0,0.0,182.0,5.0,0
0.0,,,0.0,0.0,183.0,5.0,0
0.0,,,0.0,0.0,484.0,5.0,0
10.0,37.780695,-122.4770085,0.0,0.0,812.0,5.0,0
0.0,37.780695,-122.4770085,3.333333333333333,0.0,22.0,5.0,0
1.0,37.779615,-122.4231975,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,425.0,0.0,0
0.0,,,0.0,0.0,290.0,0.0,0
4.0,37.736559,-122.389713,,,,,0
0.0,37.736559,-122.389713,4.0,0.0,188.0,,0
1.0,37.714149,-122.442759,,,,,0
0.0,37.714149,-122.442759,1.0,0.0,3.0,,0
0.0,37.719692,-122.438575,,,,0.0,1
0.0,37.719692,-122.438575,0.0,1.0,7.0,0.0,0
0.0,37.719692,-122.438575,0.0,0.5,687.0,0.0,1
0.0,37.719692,-122.438575,0.0,0.6666666666666666,7.0,0.0,0
0.0,37.753398,-122.489946,,,,,0
12.0,37.801917,-122.401134,,,,,0
1.0,37.771056,-122.437197,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,302.0,0.0,0
0.0,,,0.0,0.0,351.0,0.0,0
0.0,,,0.0,0.0,168.0,0.0,1
0.0,,,,,,3.0,0
3.0,37.791405,-122.4028575,0.0,0.0,847.0,3.0,0
0.0,37.791405,-122.4028575,1.5,0.0,7.0,3.0,0
0.0,37.775758,-122.497041,,,,3.0,1
0.0,37.775758,-122.497041,0.0,1.0,12.0,3.0,0
0.0,37.775758,-122.497041,0.0,0.5,387.0,3.0,0
6.0,37.775943,-122.497074,0.0,0.3333333333333333,523.0,3.0,0
0.0,37.775943,-122.497074,2.0,0.0,15.0,3.0,0
0.0,37.776294,-122.426264,,,,1.5,0
0.0,37.776294,-122.426264,0.0,0.0,428.0,1.5,1
0.0,37.776294,-122.426264,0.0,0.5,8.0,1.5,0
0.0,37.776294,-122.426264,0.0,0.3333333333333333,593.0,1.5,1
4.0,37.776267,-122.426406,0.0,0.6666666666666666,472.0,1.5,0
3.0,37.776267,-122.426406,1.3333333333333333,0.3333333333333333,18.0,1.5,0
0.0,37.776267,-122.426406,2.333333333333333,0.3333333333333333,283.0,1.5,0
0.0,,,,,,0.0,1
0.0,,,0.0,1.0,0.0,0.0,0
0.0,,,0.0,0.5,3.0,0.0,0
0.0,,,0.0,0.3333333333333333,117.0,0.0,0
0.0,,,0.0,0.0,22.0,0.0,0
9.0,37.807848,-122.4164745,0.0,0.0,774.0,0.0,0
0.0,37.728477,-122.4768375,,,,0.0,0
0.0,37.728477,-122.4768375,0.0,0.0,127.0,0.0,0
0.0,37.728477,-122.4768375,0.0,0.0,212.0,0.0,0
0.0,37.728477,-122.4768375,0.0,0.0,3.0,0.0,0
0.0,37.728477,-122.4768375,0.0,0.0,1.0,0.0,0
5.0,37.762137,-122.4181575,,,,-5.0,0
0.0,37.762137,-122.4181575,5.0,0.0,14.0,-5.0,0
6.0,37.762137,-122.4181575,2.5,0.0,328.0,-5.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,7.0,0.0,0
0.0,,,0.0,0.0,434.0,0.0,1
0.0,,,0.0,0.3333333333333333,7.0,0.0,0
0.0,,,0.0,0.3333333333333333,296.0,0.0,0
0.0,37.781289,-122.4087165,,,,0.0,0
0.0,37.781289,-122.4087165,0.0,0.0,13.0,0.0,0
0.0,37.781289,-122.4087165,0.0,0.0,36.0,0.0,0
0.0,37.781289,-122.4087165,0.0,0.0,2.0,0.0,0
15.0,37.781289,-122.4087165,0.0,0.0,75.0,0.0,0
2.0,37.783341,-122.4156645,,,,,0
0.0,37.77813,-122.391855,,,,,0
0.0,,,,,,2.0,0
0.0,,,0.0,0.0,252.0,2.0,0
11.0,37.806786,-122.417568,0.0,0.0,579.0,2.0,1
4.0,37.806786,-122.417568,3.6666666666666665,0.3333333333333333,15.0,2.0,0
5.0,37.806786,-122.417568,5.0,0.3333333333333333,293.0,2.0,0
0.0,,,,,,,0
4.0,37.777464,-122.463756,0.0,0.0,637.0,,0
0.0,37.793637,-122.405994,,,,7.0,0
7.0,37.793637,-122.405994,0.0,0.0,343.0,7.0,1
1.0,37.793637,-122.405994,3.5,0.5,17.0,7.0,0
0.0,,,,,,9.0,0
9.0,37.797219,-122.4061335,0.0,0.0,609.0,9.0,0
6.0,37.797219,-122.4061335,4.5,0.0,314.0,9.0,0
0.0,37.770184,-122.425728,,,,2.0,0
2.0,37.770309,-122.4257085,0.0,0.0,819.0,2.0,0
0.0,37.770309,-122.4257085,1.0,0.0,15.0,2.0,0
0.0,37.755864,-122.420682,,,,,0
0.0,,,,,,5.5,0
0.0,,,0.0,0.0,7.0,5.5,0
0.0,,,0.0,0.0,8.0,5.5,0
0.0,,,0.0,0.0,154.0,5.5,0
0.0,,,0.0,0.0,203.0,5.5,0
13.0,37.806957,-122.41593,0.0,0.0,650.0,5.5,0
11.0,37.806957,-122.41593,4.333333333333333,0.0,8.0,5.5,0
4.0,37.806957,-122.41593,8.0,0.0,250.0,5.5,0
3.0,37.73682,-122.40531,,,,,0
0.0,,,,,,0.0,1
0.0,,,0.0,1.0,8.0,0.0,0
0.0,,,0.0,0.5,215.0,0.0,1
0.0,,,0.0,0.6666666666666666,7.0,0.0,0
0.0,,,0.0,0.3333333333333333,184.0,0.0,0
0.0,,,0.0,0.3333333333333333,181.0,0.0,1
0.0,,,0.0,0.3333333333333333,15.0,0.0,0
0.0,,,0.0,0.3333333333333333,201.0,0.0,1
0.0,,,0.0,0.6666666666666666,9.0,0.0,0
0.0,,,,,,,0
0.0,37.797354,-122.435172,0.0,0.0,853.0,,0
0.0,,,,,,3.0,0
0.0,,,0.0,0.0,505.0,3.0,0
0.0,,,0.0,0.0,8.0,3.0,0
0.0,,,0.0,0.0,7.0,3.0,0
6.0,37.755981,-122.412411,0.0,0.0,950.0,3.0,0
0.0,37.755981,-122.412411,2.0,0.0,64.0,3.0,0
0.0,37.763983,-122.46709,,,,0.0,0
0.0,37.763983,-122.46709,0.0,0.0,407.0,0.0,0
0.0,37.763983,-122.46709,0.0,0.0,7.0,0.0,0
0.0,37.763983,-122.46709,0.0,0.0,7.0,0.0,0
0.0,37.763983,-122.46709,0.0,0.0,231.0,0.0,0
0.0,37.763983,-122.46709,0.0,0.0,7.0,0.0,0
0.0,37.763856,-122.4670995,0.0,0.0,709.0,0.0,0
0.0,37.794168,-122.396457,,,,0.0,0
0.0,37.794168,-122.396457,0.0,0.0,14.0,0.0,0
0.0,37.794168,-122.396457,0.0,0.0,169.0,0.0,0
0.0,37.794168,-122.396457,0.0,0.0,219.0,0.0,0
0.0,37.794168,-122.396457,0.0,0.0,47.0,0.0,0
0.0,37.794168,-122.396457,0.0,0.0,169.0,0.0,0
0.0,37.794168,-122.396457,0.0,0.0,223.0,0.0,0
0.0,37.794168,-122.396457,0.0,0.0,14.0,0.0,0
5.0,37.79434298062,-122.3958180204,,,,,0
0.0,37.79434298062,-122.3958180204,5.0,0.0,1.0,,0
0.0,37.801616,-122.412137,,,,0.0,0
0.0,37.801616,-122.412137,0.0,0.0,492.0,0.0,0
0.0,37.801616,-122.412137,0.0,0.0,13.0,0.0,0
3.0,37.80153,-122.4122895,,,,,0
0.0,37.793997,-122.416267,,,,0.0,0
0.0,37.793997,-122.416267,0.0,0.0,321.0,0.0,0
0.0,37.793997,-122.416267,0.0,0.0,300.0,0.0,0
0.0,37.793997,-122.416267,0.0,0.0,259.0,0.0,0
0.0,,,,,,,0
5.0,37.78680536979,-122.42037552171,0.0,0.0,811.0,,0
5.0,37.739592,-122.4676485,,,,,0
1.0,37.739592,-122.4676485,5.0,0.0,7.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,572.0,0.0,0
0.0,,,0.0,0.0,254.0,0.0,0
0.0,,,0.0,0.0,14.0,0.0,0
0.0,,,0.0,0.0,259.0,0.0,0
0.0,,,0.0,0.0,7.0,0.0,0
0.0,,,0.0,0.0,8.0,0.0,0
0.0,37.769625,-122.422653,0.0,0.0,186.0,0.0,0
8.0,37.769625,-122.422653,0.0,0.0,302.0,0.0,0
0.0,,,,,,1.0,0
0.0,,,0.0,0.0,22.0,1.0,0
0.0,,,0.0,0.0,475.0,1.0,0
0.0,,,0.0,0.0,17.0,1.0,0
2.0,37.747395,-122.459535,0.0,0.0,341.0,1.0,0
3.0,37.747395,-122.459535,0.6666666666666666,0.0,364.0,1.0,0
0.0,37.738857,-122.457584,,,,,0
0.0,37.738857,-122.457584,0.0,0.0,7.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,9.0,0.0,0
0.0,37.737405,-122.4702045,0.0,0.0,419.0,0.0,0
0.0,37.737405,-122.4702045,0.0,0.0,55.0,0.0,0
0.0,37.764697,-122.432322,,,,,0
1.0,37.764558,-122.432076,,,,,0
0.0,,,,,,2.0,0
0.0,,,0.0,0.0,393.0,2.0,0
4.0,37.79006386286,-122.40936892539,0.0,0.0,916.0,2.0,0
2.0,37.79006386286,-122.40936892539,1.3333333333333333,0.0,57.0,2.0,0
0.0,,,,,,2.5,0
0.0,37.763703,-122.4797895,0.0,0.0,275.0,2.5,0
5.0,37.763703,-122.4797895,0.0,0.0,0.0,2.5,1
4.0,37.763703,-122.4797895,1.6666666666666667,0.3333333333333333,118.0,2.5,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,8.0,0.0,0
0.0,,,0.0,0.0,362.0,0.0,0
0.0,,,,,,,0
0.0,,,0.0,0.0,196.0,,0
0.0,37.742933,-122.47745,,,,0.5,0
0.0,37.742933,-122.47745,0.0,0.0,391.0,0.5,1
0.0,37.742933,-122.47745,0.0,0.5,7.0,0.5,0
0.0,37.742933,-122.47745,0.0,0.3333333333333333,323.0,0.5,0
0.0,37.742933,-122.47745,0.0,0.3333333333333333,7.0,0.5,0
4.0,37.742778,-122.477463,0.0,0.0,538.0,0.5,1
1.0,37.742778,-122.477463,1.3333333333333333,0.3333333333333333,1.0,0.5,0
0.0,37.742778,-122.477463,1.6666666666666667,0.3333333333333333,6.0,0.5,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,8.0,0.0,0
0.0,,,0.0,0.0,398.0,0.0,0
9.0,37.771326,-122.423832,0.0,0.0,470.0,0.0,0
0.0,37.771326,-122.423832,3.0,0.0,7.0,0.0,0
0.0,37.771326,-122.423832,3.0,0.0,203.0,0.0,0
0.0,37.771326,-122.423832,3.0,0.0,7.0,0.0,0
2.0,37.771326,-122.423832,0.0,0.0,174.0,0.0,0
0.0,,,,,,2.5,0
0.0,,,0.0,0.0,15.0,2.5,0
0.0,,,0.0,0.0,160.0,2.5,0
0.0,,,0.0,0.0,7.0,2.5,0
0.0,,,0.0,0.0,180.0,2.5,0
0.0,,,0.0,0.0,202.0,2.5,0
0.0,,,0.0,0.0,226.0,2.5,0
0.0,,,0.0,0.0,236.0,2.5,1
5.0,37.790199,-122.4036765,0.0,0.3333333333333333,310.0,2.5,0
4.0,37.790199,-122.4036765,1.6666666666666667,0.3333333333333333,406.0,2.5,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,191.0,0.0,0
0.0,,,0.0,0.0,294.0,0.0,0
0.0,,,0.0,0.0,468.0,0.0,0
0.0,37.786239,-122.451624,0.0,0.0,594.0,0.0,0
0.0,,,,,,2.0,0
0.0,,,0.0,0.0,476.0,2.0,0
4.0,37.782648,-122.3937855,0.0,0.0,861.0,2.0,0
0.0,37.782648,-122.3937855,1.3333333333333333,0.0,4.0,2.0,0
0.0,37.800477,-122.4381285,,,,,0
0.0,,,,,,,0
0.0,,,0.0,0.0,413.0,,0
0.0,37.783628,-122.470955,,,,0.0,0
0.0,37.783628,-122.470955,0.0,0.0,160.0,0.0,0
0.0,37.783628,-122.470955,0.0,0.0,140.0,0.0,0
0.0,37.783628,-122.470955,0.0,0.0,373.0,0.0,0
0.0,,,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,442.0,0.0,0
0.0,,,0.0,0.0,7.0,0.0,0
2.0,37.788435,-122.4165555,0.0,0.0,853.0,0.0,0
0.0,37.788138,-122.419242,,,,,0
6.0,37.788903,-122.412096,,,,,0
0.0,37.78881,-122.41188,,,,,0
0.0,37.78881,-122.41188,0.0,0.0,500.0,,0
1.0,37.789983,-122.4009855,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,15.0,0.0,0
0.0,,,0.0,0.0,22.0,0.0,0
0.0,,,0.0,0.0,355.0,0.0,0
0.0,,,0.0,0.0,13.0,0.0,0
2.0,37.789659,-122.407848,0.0,0.0,693.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,2.0,0.0,0
0.0,,,0.0,0.0,47.0,0.0,0
0.0,,,0.0,0.0,365.0,0.0,0
0.0,,,0.0,0.0,188.0,0.0,0
0.0,,,0.0,0.0,265.0,0.0,1
0.0,,,0.0,0.3333333333333333,1.0,0.0,0
5.0,37.784979,-122.4318645,0.0,0.3333333333333333,232.0,0.0,0
0.0,,,,,,,0
0.0,37.790734,-122.420783,,,,0.0,0
0.0,37.790734,-122.420783,0.0,0.0,12.0,0.0,0
0.0,37.790734,-122.420783,0.0,0.0,356.0,0.0,0
0.0,37.790734,-122.420783,0.0,0.0,198.0,0.0,0
0.0,37.790734,-122.420783,0.0,0.0,411.0,0.0,0
0.0,37.790734,-122.420783,0.0,0.0,7.0,0.0,0
0.0,37.790775,-122.4208845,0.0,0.0,679.0,0.0,0
2.0,37.790775,-122.4208845,0.0,0.0,7.0,0.0,0
0.0,,,,,,,0
0.0,,,,,,0.0,1
0.0,,,0.0,1.0,9.0,0.0,0
0.0,,,0.0,0.5,20.0,0.0,0
0.0,,,0.0,0.3333333333333333,453.0,0.0,1
0.0,,,0.0,0.3333333333333333,1.0,0.0,1
0.0,,,0.0,0.6666666666666666,1.0,0.0,1
0.0,,,0.0,1.0,1.0,0.0,0
0.0,,,0.0,0.6666666666666666,17.0,0.0,0
0.0,37.748164,-122.418241,,,,0.0,1
0.0,37.748164,-122.418241,0.0,1.0,8.0,0.0,0
0.0,37.748164,-122.418241,0.0,0.5,475.0,0.0,0
0.0,,,,,,,0
0.0,37.72434277632,-122.45803201255,,,,,0
0.0,,,,,,,0
0.0,37.726218,-122.43402,,,,-0.5,0
7.0,37.726218,-122.43402,0.0,0.0,174.0,-0.5,1
2.0,37.726218,-122.43402,3.5,0.5,14.0,-0.5,0
6.0,37.726218,-122.43402,3.0,0.3333333333333333,274.0,-0.5,1
6.0,37.726218,-122.43402,5.0,0.6666666666666666,12.0,-0.5,0
0.0,37.76337,-122.4659475,,,,-0.5,0
0.0,37.76337,-122.4659475,0.0,0.0,7.0,-0.5,0
1.0,37.76337,-122.4659475,0.0,0.0,98.0,-0.5,0
0.0,37.76337,-122.4659475,0.3333333333333333,0.0,7.0,-0.5,0
0.0,37.76337,-122.4659475,0.3333333333333333,0.0,252.0,-0.5,0
0.0,37.76337,-122.4659475,0.3333333333333333,0.0,14.0,-0.5,0
0.0,,,,,,,0
2.0,37.78453931316,-122.41781750768,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,419.0,0.0,0
0.0,,,0.0,0.0,198.0,0.0,0
3.0,37.790883,-122.3925345,,,,,0
3.0,37.790883,-122.3925345,3.0,0.0,287.0,,0
4.0,37.786086,-122.4351855,,,,,0
0.0,37.785888,-122.435133,,,,0.0,0
0.0,37.785888,-122.435133,0.0,0.0,540.0,0.0,0
0.0,37.785888,-122.435133,0.0,0.0,202.0,0.0,0
0.0,37.785888,-122.435133,0.0,0.0,219.0,0.0,0
0.0,37.785888,-122.435133,0.0,0.0,8.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,7.0,0.0,0
0.0,,,0.0,0.0,167.0,0.0,0
0.0,,,0.0,0.0,197.0,0.0,0
0.0,,,0.0,0.0,7.0,0.0,0
0.0,,,0.0,0.0,226.0,0.0,0
0.0,,,0.0,0.0,21.0,0.0,0
0.0,37.780245,-122.4754335,,,,,0
3.0,37.780245,-122.4754335,0.0,0.0,206.0,,0
0.0,37.785833,-122.434938,,,,3.5,0
0.0,37.785833,-122.434938,0.0,0.0,7.0,3.5,0
0.0,37.785833,-122.434938,0.0,0.0,503.0,3.5,0
0.0,37.785833,-122.434938,0.0,0.0,9.0,3.5,0
0.0,37.785833,-122.434938,0.0,0.0,222.0,3.5,0
0.0,37.785833,-122.434938,0.0,0.0,14.0,3.5,0
0.0,37.785833,-122.434938,0.0,0.0,224.0,3.5,0
0.0,37.785833,-122.434938,0.0,0.0,9.0,3.5,0
7.0,37.785771,-122.4350325,0.0,0.0,237.0,3.5,1
0.0,37.785771,-122.4350325,2.333333333333333,0.3333333333333333,14.0,3.5,0
0.0,37.742058,-122.498692,,,,0.0,0
0.0,37.742058,-122.498692,0.0,0.0,393.0,0.0,0
0.0,37.742058,-122.498692,0.0,0.0,13.0,0.0,0
0.0,37.794123,-122.4061335,,,,,0
0.0,37.794123,-122.4061335,0.0,0.0,113.0,,0
1.0,37.728477,-122.4768375,,,,,0
0.0,37.82586779701,-122.37378996956,,,,,0
0.0,37.775601,-122.4945045,,,,6.0,0
6.0,37.775601,-122.4945045,0.0,0.0,166.0,6.0,0
3.0,37.775601,-122.4945045,3.0,0.0,31.0,6.0,0
7.0,37.775628,-122.389767,,,,,0
0.0,,,,,,,0
0.0,,,0.0,0.0,199.0,,0
2.0,37.8009,-122.437188,,,,-2.0,0
0.0,37.8009,-122.437188,2.0,0.0,98.0,-2.0,0
2.0,37.8009,-122.437188,1.0,0.0,237.0,-2.0,0
0.0,37.789695,-122.3917245,,,,,0
1.0,37.789695,-122.3917245,0.0,0.0,253.0,,0
0.0,37.787292,-122.398515,,,,,0
0.0,,,,,,4.5,0
0.0,,,0.0,0.0,209.0,4.5,0
0.0,,,0.0,0.0,244.0,4.5,0
0.0,,,0.0,0.0,183.0,4.5,0
0.0,,,0.0,0.0,127.0,4.5,0
